location,Code,date,daily_cases,daily_deaths
French Polynesia,PYF,"Apr 9, 2020",4,0
French Polynesia,PYF,"Apr 10, 2020",0,0
French Polynesia,PYF,"Apr 11, 2020",0,0
French Polynesia,PYF,"Apr 12, 2020",0,0
French Polynesia,PYF,"Apr 13, 2020",2,0
French Polynesia,PYF,"Apr 14, 2020",2,0
French Polynesia,PYF,"Apr 15, 2020",0,0
French Polynesia,PYF,"Apr 16, 2020",0,0
French Polynesia,PYF,"Apr 17, 2020",0,0
French Polynesia,PYF,"Apr 18, 2020",0,0
French Polynesia,PYF,"Apr 19, 2020",0,0
French Polynesia,PYF,"Apr 20, 2020",0,0
French Polynesia,PYF,"Apr 21, 2020",1,0
French Polynesia,PYF,"Apr 22, 2020",1,0
French Polynesia,PYF,"Apr 23, 2020",0,0
French Polynesia,PYF,"Apr 24, 2020",0,0
French Polynesia,PYF,"Apr 25, 2020",0,0
French Polynesia,PYF,"Apr 26, 2020",0,0
French Polynesia,PYF,"Apr 27, 2020",0,0
French Polynesia,PYF,"Apr 28, 2020",1,0
French Polynesia,PYF,"Apr 29, 2020",0,0
French Polynesia,PYF,"Apr 30, 2020",0,0
French Polynesia,PYF,"May 1, 2020",0,0
French Polynesia,PYF,"May 2, 2020",0,0
French Polynesia,PYF,"May 3, 2020",0,0
French Polynesia,PYF,"May 4, 2020",0,0
French Polynesia,PYF,"May 5, 2020",0,0
French Polynesia,PYF,"May 6, 2020",2,0
French Polynesia,PYF,"May 7, 2020",0,0
French Polynesia,PYF,"May 8, 2020",0,0
French Polynesia,PYF,"May 9, 2020",0,0
French Polynesia,PYF,"May 10, 2020",0,0
French Polynesia,PYF,"May 11, 2020",0,0
French Polynesia,PYF,"May 12, 2020",0,0
French Polynesia,PYF,"May 13, 2020",0,0
French Polynesia,PYF,"May 14, 2020",0,0
French Polynesia,PYF,"May 15, 2020",0,0
French Polynesia,PYF,"May 16, 2020",0,0
French Polynesia,PYF,"May 17, 2020",0,0
French Polynesia,PYF,"May 18, 2020",0,0
French Polynesia,PYF,"May 19, 2020",0,0
French Polynesia,PYF,"May 20, 2020",0,0
French Polynesia,PYF,"May 21, 2020",0,0
Gabon,GAB,"Mar 13, 2020",1,0
Gabon,GAB,"Mar 15, 2020",0,0
Gabon,GAB,"Mar 16, 2020",0,0
Gabon,GAB,"Mar 17, 2020",0,0
Gabon,GAB,"Mar 18, 2020",0,0
Gabon,GAB,"Mar 19, 2020",2,0
Gabon,GAB,"Mar 20, 2020",0,0
Gabon,GAB,"Mar 21, 2020",0,1
Gabon,GAB,"Mar 22, 2020",0,0
Gabon,GAB,"Mar 23, 2020",3,0
Gabon,GAB,"Mar 24, 2020",0,0
Gabon,GAB,"Mar 25, 2020",0,0
Gabon,GAB,"Mar 26, 2020",0,0
Gabon,GAB,"Mar 27, 2020",1,0
Gabon,GAB,"Mar 28, 2020",0,0
Gabon,GAB,"Mar 29, 2020",0,0
Gabon,GAB,"Mar 30, 2020",0,0
Gabon,GAB,"Mar 31, 2020",0,0
Gabon,GAB,"Apr 1, 2020",9,0
Gabon,GAB,"Apr 2, 2020",2,0
Gabon,GAB,"Apr 3, 2020",0,0
Gabon,GAB,"Apr 4, 2020",3,0
Gabon,GAB,"Apr 5, 2020",0,0
Gabon,GAB,"Apr 6, 2020",0,0
Gabon,GAB,"Apr 7, 2020",0,0
Gabon,GAB,"Apr 8, 2020",9,0
Gabon,GAB,"Apr 9, 2020",3,0
Gabon,GAB,"Apr 10, 2020",11,0
Gabon,GAB,"Apr 11, 2020",2,0
Gabon,GAB,"Apr 12, 2020",3,0
Gabon,GAB,"Apr 13, 2020",8,0
Gabon,GAB,"Apr 14, 2020",0,0
Gabon,GAB,"Apr 15, 2020",18,0
Gabon,GAB,"Apr 16, 2020",12,0
Gabon,GAB,"Apr 17, 2020",8,0
Gabon,GAB,"Apr 18, 2020",13,0
Gabon,GAB,"Apr 19, 2020",1,0
Gabon,GAB,"Apr 20, 2020",0,0
Gabon,GAB,"Apr 21, 2020",11,0
Gabon,GAB,"Apr 22, 2020",36,0
Gabon,GAB,"Apr 23, 2020",10,0
Gabon,GAB,"Apr 24, 2020",1,1
Gabon,GAB,"Apr 25, 2020",5,1
Gabon,GAB,"Apr 26, 2020",4,0
Gabon,GAB,"Apr 27, 2020",0,0
Gabon,GAB,"Apr 28, 2020",35,0
Gabon,GAB,"Apr 29, 2020",27,0
Gabon,GAB,"Apr 30, 2020",38,0
Gabon,GAB,"May 1, 2020",0,0
Gabon,GAB,"May 2, 2020",32,1
Gabon,GAB,"May 3, 2020",27,1
Gabon,GAB,"May 4, 2020",0,0
Gabon,GAB,"May 5, 2020",32,1
Gabon,GAB,"May 6, 2020",30,0
Gabon,GAB,"May 7, 2020",42,2
Gabon,GAB,"May 8, 2020",65,0
Gabon,GAB,"May 9, 2020",116,0
Gabon,GAB,"May 10, 2020",41,0
Gabon,GAB,"May 11, 2020",0,0
Gabon,GAB,"May 12, 2020",141,1
Gabon,GAB,"May 13, 2020",61,0
Gabon,GAB,"May 14, 2020",141,0
Gabon,GAB,"May 15, 2020",100,1
Gabon,GAB,"May 16, 2020",105,0
Gabon,GAB,"May 17, 2020",111,1
Gabon,GAB,"May 18, 2020",0,0
Gabon,GAB,"May 19, 2020",112,0
Gabon,GAB,"May 20, 2020",70,1
Gabon,GAB,"May 21, 2020",65,0
Gambia,GMB,"Mar 18, 2020",1,0
Gambia,GMB,"Mar 19, 2020",0,0
Gambia,GMB,"Mar 20, 2020",0,0
Gambia,GMB,"Mar 21, 2020",0,0
Gambia,GMB,"Mar 22, 2020",0,0
Gambia,GMB,"Mar 23, 2020",0,0
Gambia,GMB,"Mar 24, 2020",1,1
Gambia,GMB,"Mar 25, 2020",1,0
Gambia,GMB,"Mar 26, 2020",0,0
Gambia,GMB,"Mar 27, 2020",0,0
Gambia,GMB,"Mar 28, 2020",0,0
Gambia,GMB,"Mar 29, 2020",0,0
Gambia,GMB,"Mar 30, 2020",0,0
Gambia,GMB,"Mar 31, 2020",1,0
Gambia,GMB,"Apr 1, 2020",0,0
Gambia,GMB,"Apr 2, 2020",0,0
Gambia,GMB,"Apr 3, 2020",0,0
Gambia,GMB,"Apr 4, 2020",0,0
Gambia,GMB,"Apr 5, 2020",0,0
Gambia,GMB,"Apr 6, 2020",0,0
Gambia,GMB,"Apr 7, 2020",0,0
Gambia,GMB,"Apr 8, 2020",0,0
Gambia,GMB,"Apr 9, 2020",0,0
Gambia,GMB,"Apr 10, 2020",0,0
Gambia,GMB,"Apr 11, 2020",0,0
Gambia,GMB,"Apr 12, 2020",5,0
Gambia,GMB,"Apr 13, 2020",0,0
Gambia,GMB,"Apr 14, 2020",0,0
Gambia,GMB,"Apr 15, 2020",0,0
Gambia,GMB,"Apr 16, 2020",0,0
Gambia,GMB,"Apr 17, 2020",0,0
Gambia,GMB,"Apr 18, 2020",0,0
Gambia,GMB,"Apr 19, 2020",0,0
Gambia,GMB,"Apr 20, 2020",1,0
Gambia,GMB,"Apr 21, 2020",0,0
Gambia,GMB,"Apr 22, 2020",0,0
Gambia,GMB,"Apr 23, 2020",0,0
Gambia,GMB,"Apr 24, 2020",0,0
Gambia,GMB,"Apr 25, 2020",0,0
Gambia,GMB,"Apr 26, 2020",0,0
Gambia,GMB,"Apr 27, 2020",0,0
Gambia,GMB,"Apr 28, 2020",0,0
Gambia,GMB,"Apr 29, 2020",0,0
Gambia,GMB,"Apr 30, 2020",1,0
Gambia,GMB,"May 1, 2020",1,0
Gambia,GMB,"May 2, 2020",0,0
Gambia,GMB,"May 3, 2020",5,0
Gambia,GMB,"May 4, 2020",0,0
Gambia,GMB,"May 5, 2020",0,0
Gambia,GMB,"May 6, 2020",0,0
Gambia,GMB,"May 7, 2020",0,0
Gambia,GMB,"May 8, 2020",1,0
Gambia,GMB,"May 9, 2020",2,0
Gambia,GMB,"May 10, 2020",0,0
Gambia,GMB,"May 11, 2020",0,0
Gambia,GMB,"May 12, 2020",2,0
Gambia,GMB,"May 13, 2020",1,0
Gambia,GMB,"May 14, 2020",0,0
Gambia,GMB,"May 15, 2020",0,0
Gambia,GMB,"May 16, 2020",0,0
Gambia,GMB,"May 17, 2020",0,0
Gambia,GMB,"May 18, 2020",0,0
Gambia,GMB,"May 19, 2020",1,0
Gambia,GMB,"May 20, 2020",0,0
Gambia,GMB,"May 21, 2020",0,0
Georgia,GEO,"Dec 31, 2019",0,0
Georgia,GEO,"Jan 1, 2020",0,0
Georgia,GEO,"Jan 2, 2020",0,0
Georgia,GEO,"Jan 3, 2020",0,0
Georgia,GEO,"Jan 4, 2020",0,0
Georgia,GEO,"Jan 5, 2020",0,0
Georgia,GEO,"Jan 6, 2020",0,0
Georgia,GEO,"Jan 7, 2020",0,0
Georgia,GEO,"Jan 8, 2020",0,0
Georgia,GEO,"Jan 9, 2020",0,0
Georgia,GEO,"Jan 10, 2020",0,0
Georgia,GEO,"Jan 11, 2020",0,0
Georgia,GEO,"Jan 12, 2020",0,0
Georgia,GEO,"Jan 13, 2020",0,0
Georgia,GEO,"Jan 14, 2020",0,0
Georgia,GEO,"Jan 15, 2020",0,0
Georgia,GEO,"Jan 16, 2020",0,0
Georgia,GEO,"Jan 17, 2020",0,0
Georgia,GEO,"Jan 18, 2020",0,0
Georgia,GEO,"Jan 19, 2020",0,0
Georgia,GEO,"Jan 20, 2020",0,0
Georgia,GEO,"Jan 21, 2020",0,0
Georgia,GEO,"Jan 22, 2020",0,0
Georgia,GEO,"Jan 23, 2020",0,0
Georgia,GEO,"Jan 24, 2020",0,0
Georgia,GEO,"Jan 25, 2020",0,0
Georgia,GEO,"Jan 26, 2020",0,0
Georgia,GEO,"Jan 27, 2020",0,0
Georgia,GEO,"Jan 28, 2020",0,0
Georgia,GEO,"Jan 29, 2020",0,0
Georgia,GEO,"Jan 30, 2020",0,0
Georgia,GEO,"Jan 31, 2020",0,0
Georgia,GEO,"Feb 1, 2020",0,0
Georgia,GEO,"Feb 2, 2020",0,0
Georgia,GEO,"Feb 3, 2020",0,0
Georgia,GEO,"Feb 4, 2020",0,0
Georgia,GEO,"Feb 5, 2020",0,0
Georgia,GEO,"Feb 6, 2020",0,0
Georgia,GEO,"Feb 7, 2020",0,0
Georgia,GEO,"Feb 8, 2020",0,0
Georgia,GEO,"Feb 9, 2020",0,0
Georgia,GEO,"Feb 10, 2020",0,0
Georgia,GEO,"Feb 11, 2020",0,0
Georgia,GEO,"Feb 12, 2020",0,0
Georgia,GEO,"Feb 13, 2020",0,0
Georgia,GEO,"Feb 14, 2020",0,0
Georgia,GEO,"Feb 15, 2020",0,0
Georgia,GEO,"Feb 16, 2020",0,0
Georgia,GEO,"Feb 17, 2020",0,0
Georgia,GEO,"Feb 18, 2020",0,0
Georgia,GEO,"Feb 19, 2020",0,0
Georgia,GEO,"Feb 20, 2020",0,0
Georgia,GEO,"Feb 21, 2020",0,0
Georgia,GEO,"Feb 22, 2020",0,0
Georgia,GEO,"Feb 23, 2020",0,0
Georgia,GEO,"Feb 24, 2020",0,0
Georgia,GEO,"Feb 25, 2020",0,0
Georgia,GEO,"Feb 26, 2020",0,0
Georgia,GEO,"Feb 27, 2020",1,0
Georgia,GEO,"Feb 28, 2020",0,0
Georgia,GEO,"Feb 29, 2020",1,0
Georgia,GEO,"Mar 1, 2020",1,0
Georgia,GEO,"Mar 2, 2020",0,0
Georgia,GEO,"Mar 5, 2020",0,0
Georgia,GEO,"Mar 6, 2020",6,0
Georgia,GEO,"Mar 8, 2020",3,0
Georgia,GEO,"Mar 9, 2020",1,0
Georgia,GEO,"Mar 10, 2020",2,0
Georgia,GEO,"Mar 11, 2020",8,0
Georgia,GEO,"Mar 12, 2020",1,0
Georgia,GEO,"Mar 13, 2020",1,0
Georgia,GEO,"Mar 14, 2020",5,0
Georgia,GEO,"Mar 15, 2020",0,0
Georgia,GEO,"Mar 16, 2020",0,0
Georgia,GEO,"Mar 17, 2020",3,0
Georgia,GEO,"Mar 18, 2020",1,0
Georgia,GEO,"Mar 19, 2020",0,0
Georgia,GEO,"Mar 20, 2020",6,0
Georgia,GEO,"Mar 21, 2020",3,0
Georgia,GEO,"Mar 22, 2020",6,0
Georgia,GEO,"Mar 23, 2020",5,0
Georgia,GEO,"Mar 24, 2020",7,0
Georgia,GEO,"Mar 25, 2020",9,0
Georgia,GEO,"Mar 26, 2020",3,0
Georgia,GEO,"Mar 27, 2020",6,0
Georgia,GEO,"Mar 28, 2020",2,0
Georgia,GEO,"Mar 29, 2020",4,0
Georgia,GEO,"Mar 30, 2020",5,0
Georgia,GEO,"Mar 31, 2020",8,0
Georgia,GEO,"Apr 1, 2020",12,0
Georgia,GEO,"Apr 2, 2020",5,0
Georgia,GEO,"Apr 3, 2020",6,0
Georgia,GEO,"Apr 4, 2020",27,0
Georgia,GEO,"Apr 5, 2020",9,0
Georgia,GEO,"Apr 6, 2020",17,2
Georgia,GEO,"Apr 7, 2020",14,0
Georgia,GEO,"Apr 8, 2020",8,1
Georgia,GEO,"Apr 9, 2020",15,0
Georgia,GEO,"Apr 10, 2020",7,0
Georgia,GEO,"Apr 11, 2020",16,0
Georgia,GEO,"Apr 12, 2020",8,0
Georgia,GEO,"Apr 13, 2020",15,0
Georgia,GEO,"Apr 14, 2020",15,0
Georgia,GEO,"Apr 15, 2020",28,0
Georgia,GEO,"Apr 16, 2020",6,0
Georgia,GEO,"Apr 17, 2020",42,0
Georgia,GEO,"Apr 18, 2020",22,0
Georgia,GEO,"Apr 19, 2020",18,1
Georgia,GEO,"Apr 20, 2020",6,0
Georgia,GEO,"Apr 21, 2020",8,0
Georgia,GEO,"Apr 22, 2020",6,0
Georgia,GEO,"Apr 23, 2020",8,1
Georgia,GEO,"Apr 24, 2020",9,0
Georgia,GEO,"Apr 25, 2020",19,0
Georgia,GEO,"Apr 26, 2020",12,0
Georgia,GEO,"Apr 27, 2020",30,1
Georgia,GEO,"Apr 28, 2020",11,0
Georgia,GEO,"Apr 29, 2020",14,0
Georgia,GEO,"Apr 30, 2020",6,0
Georgia,GEO,"May 1, 2020",22,0
Georgia,GEO,"May 2, 2020",43,2
Georgia,GEO,"May 3, 2020",0,0
Georgia,GEO,"May 4, 2020",7,1
Georgia,GEO,"May 5, 2020",4,0
Georgia,GEO,"May 6, 2020",11,0
Georgia,GEO,"May 7, 2020",6,0
Georgia,GEO,"May 8, 2020",5,0
Georgia,GEO,"May 9, 2020",8,1
Georgia,GEO,"May 10, 2020",3,0
Georgia,GEO,"May 11, 2020",9,0
Georgia,GEO,"May 12, 2020",3,1
Georgia,GEO,"May 13, 2020",4,0
Georgia,GEO,"May 14, 2020",5,0
Georgia,GEO,"May 15, 2020",20,1
Georgia,GEO,"May 16, 2020",4,0
Georgia,GEO,"May 17, 2020",24,0
Georgia,GEO,"May 18, 2020",6,0
Georgia,GEO,"May 19, 2020",1,0
Georgia,GEO,"May 20, 2020",5,0
Georgia,GEO,"May 21, 2020",6,0
Germany,DEU,"Dec 31, 2019",0,0
Germany,DEU,"Jan 1, 2020",0,0
Germany,DEU,"Jan 2, 2020",0,0
Germany,DEU,"Jan 3, 2020",0,0
Germany,DEU,"Jan 4, 2020",0,0
Germany,DEU,"Jan 5, 2020",0,0
Germany,DEU,"Jan 6, 2020",0,0
Germany,DEU,"Jan 7, 2020",0,0
Germany,DEU,"Jan 8, 2020",0,0
Germany,DEU,"Jan 9, 2020",0,0
Germany,DEU,"Jan 10, 2020",0,0
Germany,DEU,"Jan 11, 2020",0,0
Germany,DEU,"Jan 12, 2020",0,0
Germany,DEU,"Jan 13, 2020",0,0
Germany,DEU,"Jan 14, 2020",0,0
Germany,DEU,"Jan 15, 2020",0,0
Germany,DEU,"Jan 16, 2020",0,0
Germany,DEU,"Jan 17, 2020",0,0
Germany,DEU,"Jan 18, 2020",0,0
Germany,DEU,"Jan 19, 2020",0,0
Germany,DEU,"Jan 20, 2020",0,0
Germany,DEU,"Jan 21, 2020",0,0
Germany,DEU,"Jan 22, 2020",0,0
Germany,DEU,"Jan 23, 2020",0,0
Germany,DEU,"Jan 24, 2020",0,0
Germany,DEU,"Jan 25, 2020",0,0
Germany,DEU,"Jan 26, 2020",0,0
Germany,DEU,"Jan 27, 2020",0,0
Germany,DEU,"Jan 28, 2020",1,0
Germany,DEU,"Jan 29, 2020",3,0
Germany,DEU,"Jan 30, 2020",0,0
Germany,DEU,"Jan 31, 2020",1,0
Germany,DEU,"Feb 1, 2020",2,0
Germany,DEU,"Feb 2, 2020",1,0
Germany,DEU,"Feb 3, 2020",1,0
Germany,DEU,"Feb 4, 2020",2,0
Germany,DEU,"Feb 5, 2020",0,0
Germany,DEU,"Feb 6, 2020",0,0
Germany,DEU,"Feb 7, 2020",1,0
Germany,DEU,"Feb 8, 2020",1,0
Germany,DEU,"Feb 9, 2020",0,0
Germany,DEU,"Feb 10, 2020",0,0
Germany,DEU,"Feb 11, 2020",0,0
Germany,DEU,"Feb 12, 2020",2,0
Germany,DEU,"Feb 13, 2020",0,0
Germany,DEU,"Feb 14, 2020",0,0
Germany,DEU,"Feb 15, 2020",0,0
Germany,DEU,"Feb 16, 2020",0,0
Germany,DEU,"Feb 17, 2020",0,0
Germany,DEU,"Feb 18, 2020",0,0
Germany,DEU,"Feb 19, 2020",0,0
Germany,DEU,"Feb 20, 2020",0,0
Germany,DEU,"Feb 21, 2020",0,0
Germany,DEU,"Feb 22, 2020",0,0
Germany,DEU,"Feb 23, 2020",0,0
Germany,DEU,"Feb 24, 2020",0,0
Germany,DEU,"Feb 25, 2020",0,0
Germany,DEU,"Feb 26, 2020",2,0
Germany,DEU,"Feb 27, 2020",4,0
Germany,DEU,"Feb 28, 2020",26,0
Germany,DEU,"Feb 29, 2020",10,0
Germany,DEU,"Mar 1, 2020",54,0
Germany,DEU,"Mar 2, 2020",18,0
Germany,DEU,"Mar 3, 2020",28,0
Germany,DEU,"Mar 4, 2020",39,0
Germany,DEU,"Mar 5, 2020",66,0
Germany,DEU,"Mar 6, 2020",138,0
Germany,DEU,"Mar 7, 2020",284,0
Germany,DEU,"Mar 8, 2020",163,0
Germany,DEU,"Mar 9, 2020",55,0
Germany,DEU,"Mar 10, 2020",237,2
Germany,DEU,"Mar 11, 2020",157,0
Germany,DEU,"Mar 12, 2020",271,1
Germany,DEU,"Mar 13, 2020",802,2
Germany,DEU,"Mar 14, 2020",693,0
Germany,DEU,"Mar 15, 2020",733,3
Germany,DEU,"Mar 16, 2020",1043,4
Germany,DEU,"Mar 17, 2020",1174,1
Germany,DEU,"Mar 18, 2020",1144,0
Germany,DEU,"Mar 19, 2020",1042,0
Germany,DEU,"Mar 20, 2020",5940,30
Germany,DEU,"Mar 21, 2020",4049,2
Germany,DEU,"Mar 22, 2020",3276,22
Germany,DEU,"Mar 23, 2020",3311,27
Germany,DEU,"Mar 24, 2020",4438,32
Germany,DEU,"Mar 25, 2020",2342,23
Germany,DEU,"Mar 26, 2020",4954,49
Germany,DEU,"Mar 27, 2020",5780,55
Germany,DEU,"Mar 28, 2020",6294,72
Germany,DEU,"Mar 29, 2020",3965,64
Germany,DEU,"Mar 30, 2020",4751,66
Germany,DEU,"Mar 31, 2020",4615,128
Germany,DEU,"Apr 1, 2020",5453,149
Germany,DEU,"Apr 2, 2020",6156,140
Germany,DEU,"Apr 3, 2020",6174,145
Germany,DEU,"Apr 4, 2020",6082,141
Germany,DEU,"Apr 5, 2020",5936,184
Germany,DEU,"Apr 6, 2020",3677,92
Germany,DEU,"Apr 7, 2020",3834,173
Germany,DEU,"Apr 8, 2020",4003,254
Germany,DEU,"Apr 9, 2020",4974,246
Germany,DEU,"Apr 10, 2020",5323,266
Germany,DEU,"Apr 11, 2020",4133,171
Germany,DEU,"Apr 12, 2020",2821,129
Germany,DEU,"Apr 13, 2020",2537,126
Germany,DEU,"Apr 14, 2020",2082,170
Germany,DEU,"Apr 15, 2020",2486,285
Germany,DEU,"Apr 16, 2020",2866,315
Germany,DEU,"Apr 17, 2020",3380,299
Germany,DEU,"Apr 18, 2020",3609,242
Germany,DEU,"Apr 19, 2020",2458,184
Germany,DEU,"Apr 20, 2020",1775,110
Germany,DEU,"Apr 21, 2020",1785,194
Germany,DEU,"Apr 22, 2020",2237,281
Germany,DEU,"Apr 23, 2020",2352,215
Germany,DEU,"Apr 24, 2020",2337,227
Germany,DEU,"Apr 25, 2020",2055,179
Germany,DEU,"Apr 26, 2020",1737,140
Germany,DEU,"Apr 27, 2020",1018,110
Germany,DEU,"Apr 28, 2020",1144,163
Germany,DEU,"Apr 29, 2020",1304,202
Germany,DEU,"Apr 30, 2020",1478,173
Germany,DEU,"May 1, 2020",0,0
Germany,DEU,"May 2, 2020",2584,287
Germany,DEU,"May 3, 2020",793,74
Germany,DEU,"May 4, 2020",679,43
Germany,DEU,"May 5, 2020",685,139
Germany,DEU,"May 6, 2020",1037,165
Germany,DEU,"May 7, 2020",1194,123
Germany,DEU,"May 8, 2020",1209,147
Germany,DEU,"May 9, 2020",1251,103
Germany,DEU,"May 10, 2020",667,26
Germany,DEU,"May 11, 2020",357,22
Germany,DEU,"May 12, 2020",933,116
Germany,DEU,"May 13, 2020",798,101
Germany,DEU,"May 14, 2020",933,89
Germany,DEU,"May 15, 2020",913,101
Germany,DEU,"May 16, 2020",620,57
Germany,DEU,"May 17, 2020",583,33
Germany,DEU,"May 18, 2020",342,21
Germany,DEU,"May 19, 2020",513,72
Germany,DEU,"May 20, 2020",797,83
Germany,DEU,"May 21, 2020",745,57
Ghana,GHA,"Mar 13, 2020",2,0
Ghana,GHA,"Mar 15, 2020",0,0
Ghana,GHA,"Mar 16, 2020",0,0
Ghana,GHA,"Mar 17, 2020",4,0
Ghana,GHA,"Mar 18, 2020",0,0
Ghana,GHA,"Mar 19, 2020",1,0
Ghana,GHA,"Mar 20, 2020",4,0
Ghana,GHA,"Mar 21, 2020",5,0
Ghana,GHA,"Mar 22, 2020",5,1
Ghana,GHA,"Mar 23, 2020",3,0
Ghana,GHA,"Mar 24, 2020",3,1
Ghana,GHA,"Mar 25, 2020",26,0
Ghana,GHA,"Mar 26, 2020",15,1
Ghana,GHA,"Mar 27, 2020",64,0
Ghana,GHA,"Mar 28, 2020",5,0
Ghana,GHA,"Mar 29, 2020",4,2
Ghana,GHA,"Mar 30, 2020",11,0
Ghana,GHA,"Mar 31, 2020",0,0
Ghana,GHA,"Apr 1, 2020",0,0
Ghana,GHA,"Apr 2, 2020",43,0
Ghana,GHA,"Apr 3, 2020",9,0
Ghana,GHA,"Apr 4, 2020",1,0
Ghana,GHA,"Apr 5, 2020",9,0
Ghana,GHA,"Apr 6, 2020",0,0
Ghana,GHA,"Apr 7, 2020",73,0
Ghana,GHA,"Apr 8, 2020",0,0
Ghana,GHA,"Apr 9, 2020",26,1
Ghana,GHA,"Apr 10, 2020",65,0
Ghana,GHA,"Apr 11, 2020",0,0
Ghana,GHA,"Apr 12, 2020",30,2
Ghana,GHA,"Apr 13, 2020",158,0
Ghana,GHA,"Apr 14, 2020",0,0
Ghana,GHA,"Apr 15, 2020",70,0
Ghana,GHA,"Apr 16, 2020",5,0
Ghana,GHA,"Apr 17, 2020",0,0
Ghana,GHA,"Apr 18, 2020",0,0
Ghana,GHA,"Apr 19, 2020",193,1
Ghana,GHA,"Apr 20, 2020",208,0
Ghana,GHA,"Apr 21, 2020",0,0
Ghana,GHA,"Apr 22, 2020",0,0
Ghana,GHA,"Apr 23, 2020",112,0
Ghana,GHA,"Apr 24, 2020",0,0
Ghana,GHA,"Apr 25, 2020",125,1
Ghana,GHA,"Apr 26, 2020",0,0
Ghana,GHA,"Apr 27, 2020",271,1
Ghana,GHA,"Apr 28, 2020",0,0
Ghana,GHA,"Apr 29, 2020",121,5
Ghana,GHA,"Apr 30, 2020",0,0
Ghana,GHA,"May 1, 2020",403,1
Ghana,GHA,"May 2, 2020",0,0
Ghana,GHA,"May 3, 2020",95,1
Ghana,GHA,"May 4, 2020",0,0
Ghana,GHA,"May 5, 2020",550,0
Ghana,GHA,"May 6, 2020",0,0
Ghana,GHA,"May 7, 2020",372,0
Ghana,GHA,"May 8, 2020",0,0
Ghana,GHA,"May 9, 2020",921,0
Ghana,GHA,"May 10, 2020",251,4
Ghana,GHA,"May 11, 2020",0,0
Ghana,GHA,"May 12, 2020",437,0
Ghana,GHA,"May 13, 2020",427,0
Ghana,GHA,"May 14, 2020",281,2
Ghana,GHA,"May 15, 2020",122,0
Ghana,GHA,"May 16, 2020",108,4
Ghana,GHA,"May 17, 2020",97,1
Ghana,GHA,"May 18, 2020",0,0
Ghana,GHA,"May 19, 2020",0,0
Ghana,GHA,"May 20, 2020",361,2
Ghana,GHA,"May 21, 2020",173,0
Gibraltar,GIB,"Mar 20, 2020",10,0
Gibraltar,GIB,"Mar 21, 2020",0,0
Gibraltar,GIB,"Mar 22, 2020",0,0
Gibraltar,GIB,"Mar 23, 2020",5,0
Gibraltar,GIB,"Mar 24, 2020",0,0
Gibraltar,GIB,"Mar 25, 2020",0,0
Gibraltar,GIB,"Mar 26, 2020",11,0
Gibraltar,GIB,"Mar 27, 2020",9,0
Gibraltar,GIB,"Mar 28, 2020",20,0
Gibraltar,GIB,"Mar 29, 2020",1,0
Gibraltar,GIB,"Mar 30, 2020",9,0
Gibraltar,GIB,"Mar 31, 2020",4,0
Gibraltar,GIB,"Apr 1, 2020",0,0
Gibraltar,GIB,"Apr 2, 2020",0,0
Gibraltar,GIB,"Apr 3, 2020",19,0
Gibraltar,GIB,"Apr 4, 2020",7,0
Gibraltar,GIB,"Apr 5, 2020",3,0
Gibraltar,GIB,"Apr 6, 2020",5,0
Gibraltar,GIB,"Apr 7, 2020",6,0
Gibraltar,GIB,"Apr 8, 2020",4,0
Gibraltar,GIB,"Apr 9, 2020",7,0
Gibraltar,GIB,"Apr 10, 2020",3,0
Gibraltar,GIB,"Apr 11, 2020",4,0
Gibraltar,GIB,"Apr 12, 2020",2,0
Gibraltar,GIB,"Apr 13, 2020",0,0
Gibraltar,GIB,"Apr 14, 2020",0,0
Gibraltar,GIB,"Apr 15, 2020",0,0
Gibraltar,GIB,"Apr 16, 2020",2,0
Gibraltar,GIB,"Apr 17, 2020",2,0
Gibraltar,GIB,"Apr 18, 2020",0,0
Gibraltar,GIB,"Apr 19, 2020",0,0
Gibraltar,GIB,"Apr 20, 2020",0,0
Gibraltar,GIB,"Apr 21, 2020",0,0
Gibraltar,GIB,"Apr 22, 2020",0,0
Gibraltar,GIB,"Apr 23, 2020",0,0
Gibraltar,GIB,"Apr 24, 2020",0,0
Gibraltar,GIB,"Apr 25, 2020",0,0
Gibraltar,GIB,"Apr 26, 2020",3,0
Gibraltar,GIB,"Apr 27, 2020",5,0
Gibraltar,GIB,"Apr 28, 2020",0,0
Gibraltar,GIB,"Apr 29, 2020",0,0
Gibraltar,GIB,"Apr 30, 2020",0,0
Gibraltar,GIB,"May 1, 2020",3,0
Gibraltar,GIB,"May 2, 2020",0,0
Gibraltar,GIB,"May 3, 2020",0,0
Gibraltar,GIB,"May 4, 2020",0,0
Gibraltar,GIB,"May 5, 2020",0,0
Gibraltar,GIB,"May 6, 2020",0,0
Gibraltar,GIB,"May 7, 2020",0,0
Gibraltar,GIB,"May 8, 2020",0,0
Gibraltar,GIB,"May 9, 2020",2,0
Gibraltar,GIB,"May 10, 2020",0,0
Gibraltar,GIB,"May 11, 2020",0,0
Gibraltar,GIB,"May 12, 2020",1,0
Gibraltar,GIB,"May 13, 2020",0,0
Gibraltar,GIB,"May 14, 2020",0,0
Gibraltar,GIB,"May 15, 2020",0,0
Gibraltar,GIB,"May 16, 2020",0,0
Gibraltar,GIB,"May 17, 2020",0,0
Gibraltar,GIB,"May 18, 2020",0,0
